"id","occupation_type","urban_contiguity","establishment_time","real_estate","special_zone","protected_areas","preservation_areas","risk_situation","risk_susceptibility","parcels_access","parcels_layout","parcels_distance","buildings_condition","infrastructure_condition"
"NUI2194",NA,"42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI2203","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI2204","11_Slum","42_Periphery or remote","22_>10y","31_Increase","51_Yes","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI2201","12_Informal","42_Periphery or remote","22_>10y","31_Increase","51_Yes","61_Yes","71_Yes","82_No","93_N.A","102_Mostly_absent","112_Undefined","121_Present","131_Adequate","143_Inadequate"
"NUI2202","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","61_Yes","71_Yes","81_Yes","93_N.A","102_Mostly_absent","112_Undefined","122_Absent","131_Adequate","142_Partial"
"NUI2189","11_Slum","42_Periphery or remote","22_>10y","32_Stable","52_No","62_No","71_Yes","83_N.A","92_No","101_Mostly_present","112_Undefined","121_Present","134_N.A","143_Inadequate"
"NUI2199",NA,"42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","71_Yes","82_No","93_N.A","101_Mostly_present","112_Undefined","121_Present","132_Mixed","141_Adequate"
"NUI2185",NA,"42_Periphery or remote","22_>10y","32_Stable","52_No","62_No","72_No","83_N.A","92_No","101_Mostly_present","112_Undefined","121_Present","134_N.A","144_N.A"
"NUI2186",NA,"42_Periphery or remote","22_>10y","32_Stable","52_No","62_No","71_Yes","83_N.A","92_No","101_Mostly_present","112_Undefined","121_Present","134_N.A","144_N.A"
"NUI2197",NA,"41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2198","12_Other type","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","71_Yes","82_No","93_N.A","101_Mostly_present","112_Undefined","121_Present","132_Mixed","141_Adequate"
"NUI2192","11_Slum","42_Periphery or remote","22_>10y","31_Increase","51_Yes","61_Yes","71_Yes","82_No","93_N.A","101_Mostly_present","112_Undefined","121_Present","132_Mixed","143_Inadequate"
"NUI2193",NA,"42_Periphery or remote","22_>10y","32_Stable","51_Yes","61_Yes","71_Yes","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","143_Inadequate"
"NUI2159","11_Slum","41_Central","22_>10y","31_Increase","51_Yes","61_Yes","72_No","81_Yes","91_Yes","101_Mostly_present","111_Well-defined","121_Present","134_N.A","142_Partial"
"NUI2136","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","61_Yes","71_Yes","81_Yes","91_Yes","101_Mostly_present","111_Well-defined","121_Present","134_N.A","142_Partial"
"NUI2161","12_Informal","41_Central","22_>10y","32_Stable","51_Yes","61_Yes","71_Yes","81_Yes","91_Yes","101_Mostly_present","111_Well-defined","122_Absent","134_N.A","142_Partial"
"NUI2160","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","61_Yes","71_Yes","81_Yes","91_Yes","101_Mostly_present","111_Well-defined","121_Present","134_N.A","142_Partial"
"NUI2190",NA,"42_Periphery or remote","23_N.A","32_Stable","52_No","62_No","72_No","83_N.A","92_No","101_Mostly_present","112_Undefined","121_Present","134_N.A","144_N.A"
"NUI2191",NA,"42_Periphery or remote","22_>10y","31_Increase","52_No","62_No","71_Yes","83_N.A","91_Yes","101_Mostly_present","111_Well-defined","121_Present","134_N.A","142_Partial"
"NUI2135","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","61_Yes","71_Yes","81_Yes","91_Yes","101_Mostly_present","111_Well-defined","121_Present","134_N.A","142_Partial"
"NUI2133","11_Slum","42_Periphery or remote","22_>10y","32_Stable","51_Yes","61_Yes","72_No","81_Yes","91_Yes","102_Mostly_absent","111_Well-defined","121_Present","132_Mixed","143_Inadequate"
"NUI2246","11_Slum","42_Periphery or remote","21_<10y","31_Increase","51_Yes","61_Yes","71_Yes","82_No","93_N.A","101_Mostly_present","112_Undefined","121_Present","131_Adequate","144_N.A"
"NUI2241","11_Slum","42_Periphery or remote","22_>10y","31_Increase","51_Yes","61_Yes","71_Yes","82_No","93_N.A","102_Mostly_absent","112_Undefined","121_Present","132_Mixed","144_N.A"
"NUI2239","12_Informal","41_Central","22_>10y","31_Increase","52_No","61_Yes","71_Yes","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI2240","12_Informal","41_Central","22_>10y","33_Decrease","52_No","61_Yes","71_Yes","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI2244","12_Informal","42_Periphery or remote","21_<10y","32_Stable","51_Yes","61_Yes","71_Yes","82_No","93_N.A","101_Mostly_present","112_Undefined","121_Present","132_Mixed","144_N.A"
"NUI2245","12_Informal","41_Central","21_<10y","32_Stable","51_Yes","61_Yes","71_Yes","82_No","93_N.A","101_Mostly_present","112_Undefined","121_Present","131_Adequate","144_N.A"
"NUI2242","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","112_Undefined","121_Present","132_Mixed","144_N.A"
"NUI2243","11_Slum","41_Central","21_<10y","31_Increase","51_Yes","61_Yes","71_Yes","82_No","93_N.A","102_Mostly_absent","112_Undefined","121_Present","131_Adequate","144_N.A"
"NUI2233","12_Informal","41_Central","21_<10y","32_Stable","52_No","61_Yes","71_Yes","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","143_Inadequate"
"NUI2234","11_Slum","41_Central","22_>10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","142_Partial"
"NUI2231","11_Slum","41_Central","22_>10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI2232","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","102_Mostly_absent","112_Undefined","121_Present","132_Mixed","142_Partial"
"NUI2236","12_Other type","42_Periphery or remote","22_>10y","32_Stable","51_Yes","61_Yes","71_Yes","82_No","93_N.A","102_Mostly_absent","112_Undefined","121_Present","131_Adequate","143_Inadequate"
"NUI2238","12_Informal","41_Central","22_>10y","31_Increase","52_No","61_Yes","71_Yes","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI2235","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI2237","12_Informal","42_Periphery or remote","22_>10y","31_Increase","52_No","61_Yes","71_Yes","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI2049","12_Informal","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","112_Undefined","121_Present","131_Adequate","142_Partial"
"NUI2050","12_Informal","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","71_Yes","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI2047","12_Informal","41_Central","22_>10y","31_Increase","53_N.A","62_No","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI2048","12_Informal","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","112_Undefined","121_Present","131_Adequate","142_Partial"
"NUI2021","12_Informal","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","142_Partial"
"NUI2020",NA,"42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI2051","12_Informal","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","142_Partial"
"NUI2052","12_Other type","41_Central","22_>10y","32_Stable","53_N.A","62_No","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI2039","12_Other type","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","121_Present","132_Mixed","143_Inadequate"
"NUI2041",NA,"41_Central","22_>10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI2042",NA,"42_Periphery or remote","22_>10y","31_Increase","53_N.A","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","143_Inadequate"
"NUI2040",NA,"42_Periphery or remote","22_>10y","31_Increase","53_N.A","61_Yes","71_Yes","82_No","93_N.A","101_Mostly_present","112_Undefined","121_Present","131_Adequate","143_Inadequate"
"NUI2044","12_Informal","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","142_Partial"
"NUI2045","12_Informal","42_Periphery or remote","22_>10y","32_Stable","53_N.A","62_No","71_Yes","81_Yes","93_N.A","102_Mostly_absent","112_Undefined","121_Present","133_Inadequate","142_Partial"
"NUI2038","12_Other type","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","112_Undefined","121_Present","132_Mixed","144_N.A"
"NUI2046","12_Informal","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI2017","12_Informal","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","71_Yes","81_Yes","93_N.A","102_Mostly_absent","112_Undefined","121_Present","131_Adequate","142_Partial"
"NUI1893",NA,"42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","143_Inadequate"
"NUI1985",NA,"41_Central","22_>10y","31_Increase","53_N.A","62_No","71_Yes","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1965","11_Slum","41_Central","22_>10y","31_Increase","53_N.A","62_No","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","142_Partial"
"NUI1966","11_Slum","41_Central","22_>10y","31_Increase","53_N.A","62_No","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","133_Inadequate","143_Inadequate"
"NUI1994",NA,"42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","143_Inadequate"
"NUI1995",NA,"42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","71_Yes","82_No","93_N.A","101_Mostly_present","112_Undefined","121_Present","131_Adequate","141_Adequate"
"NUI1969","12_Informal","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","71_Yes","81_Yes","93_N.A","102_Mostly_absent","112_Undefined","121_Present","132_Mixed","142_Partial"
"NUI1970","11_Slum","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","133_Inadequate","142_Partial"
"NUI1967","11_Slum","41_Central","22_>10y","31_Increase","53_N.A","62_No","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","133_Inadequate","142_Partial"
"NUI1968","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI1989",NA,"41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1990",NA,"41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1987",NA,"41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1988",NA,"41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1992","12_Other type","42_Periphery or remote","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1993","12_Other type","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","141_Adequate"
"NUI1964","12_Informal","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1991",NA,"41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1963","11_Slum","41_Central","22_>10y","31_Increase","53_N.A","62_No","71_Yes","81_Yes","93_N.A","101_Mostly_present","112_Undefined","122_Absent","132_Mixed","142_Partial"
"NUI1981",NA,"41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1979","12_Other type","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1980",NA,"41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI1984",NA,"41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1986",NA,"41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1982",NA,"41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1983",NA,"41_Central","21_<10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1846","12_Informal","42_Periphery or remote","21_<10y","31_Increase","53_N.A","62_No","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","132_Mixed","143_Inadequate"
"NUI1847",NA,"42_Periphery or remote","23_N.A","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI1843","11_Slum","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI1844",NA,"42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI1849",NA,"42_Periphery or remote","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1850","11_Slum","41_Central","22_>10y","31_Increase","53_N.A","62_No","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1852","11_Slum","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1853","12_Informal","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","143_Inadequate"
"NUI1839",NA,"42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1838",NA,"42_Periphery or remote","22_>10y","32_Stable","53_N.A","62_No","71_Yes","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1840",NA,"42_Periphery or remote","22_>10y","32_Stable","53_N.A","62_No","71_Yes","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1835",NA,"42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1845",NA,"42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI1848",NA,"42_Periphery or remote","21_<10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI1837",NA,"42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1841",NA,"42_Periphery or remote","22_>10y","32_Stable","53_N.A","62_No","71_Yes","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1876",NA,"42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1874",NA,"42_Periphery or remote","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI1879","11_Slum","41_Central","22_>10y","31_Increase","53_N.A","62_No","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","143_Inadequate"
